genres,app_name,id,year
Strategy,Nobunaga's Ambition: Souzou WPK - Scenario Shokutokudoumei,344122,2015.0
Adventure,Save Our Souls - Episode I,600550,2017.0
Strategy,The Escapists: The Walking Dead,388060,2015.0
Action,Zero G Arena,467820,2016.0
Adventure,Rust,252490,2013.0
Casual,AstroPop Deluxe,3340,2006.0
Casual,Winter Novel - Screensaver,512670,2016.0
RPG,Mugen Souls,389870,2015.0
Indie,Project X,662380,2017.0
Indie,Birch (Character for Occult preRaise),741310,2017.0
Racing,RaceRoom - ADAC GT Masters Experience 2014,332120,2014.0
Massively Multiplayer,BattleRush - German Special Forces DLC,750492,2017.0
Simulation,Isyium,555080,2016.0
Simulation,Rocksmith® 2014 – Iron Maiden - “Fear of the Dark”,258348,2013.0
Indie,Pixel Puzzles Ultimate - Puzzle Pack: Trains,591496,2017.0
Indie,"Trouble Witches Origin,additional character : Cynfi",715740,2017.0
Casual,Lord Mayor,499330,2016.0
Indie,Blink,447210,2017.0
Adventure,Yohjo Simulator,415950,2015.0
Adventure,On The Path Remastered,555430,2017.0
Adventure,Sherlock Holmes: The Devil's Daughter,350640,2016.0
Indie,The Uncertain: Episode 1 - The Last Quiet Day Soundtrack and Artbook,564030,2016.0
Adventure,rooMaze,575830,2017.0
Indie,Wormhole City,434300,2017.0
Casual,Female #3 + Starter Pack for Arcane (pre)Raise,609793,2017.0
Photo Editing,NORMALIZATOR,703300,2017.0
Indie,Montaro,495890,2016.0
Strategy,WAKFU – Zinit Pack,610490,2017.0
Free to Play,Piercing Blow,382850,2015.0
Strategy,Fantasy Grounds - King of Chicago (Call of Cthulhu),608020,2017.0
Strategy,Magibot,690850,2017.0
Strategy,Battle of Empires : 1914-1918 - Real War,410810,2016.0
Adventure,Squishy the Suicidal Pig,318430,2014.0
Simulation,Rocksmith - Grace Potter and the Nocturnals - Paris (Ooh La La),206168,2012.0
Adventure,Project: R.E.B.O.O.T,543170,2016.0
Web Publishing,PlayClaw 5 - Streamer Pack,407460,2015.0
Indie,The Witches' Tea Party Soundtrack,678270,2017.0
Action,Witchcraft,577000,2017.0
Indie,Commander Cool 2,356070,2015.0
Casual,Space Chaos,723060,2017.0
Indie,Pixel Puzzles Ultimate - Puzzle Pack: Horses,501170,2016.0
Action,DARK SOULS™ II - Season Pass,284450,2014.0
Casual,Flow Handcrafted,747810,2017.0
Casual,Minimal,448550,2016.0
Casual,PixelJunk™ Eden,105800,2012.0
Indie,Wars Across the World: Hastings 1066,551913,2017.0
Action,Natural Selection 2 - Forge Pack,740650,2017.0
Free to Play,Lumber King DLC - King's Shield,681512,2017.0
Action,Third Eye Crime,301420,2014.0
Adventure,Spirits of Mystery: Amber Maiden Collector's Edition,514760,2016.0
Casual,BADBLOOD,404400,2015.0
Strategy,Leveron Space,467350,2016.0
Indie,STONEBOND: The Gargoyle's Domain,524240,2017.0
Indie,Stikbold! Soundtrack,454640,2016.0
Strategy,Big Journey to Home - Official Soundtrack,390630,2015.0
Strategy,Heathen Engineering's Terran,427970,2016.0
Casual,FourChords Guitar Karaoke - One Direction II Song Pack,538828,2016.0
Casual,Lost Grimoires: Stolen Kingdom,536780,2016.0
Design &amp; Illustration,RPG Maker VX Ace - Cinematic Drums,703470,2017.0
Sports,Cricket Club,772180,2018.0
Strategy,Pathfinder Adventures - Epic and Legendary Cards 1,539595,2017.0
Massively Multiplayer,Wind of Luck: Arena - Asian Captain pack,386920,2015.0
Early Access,Watson's Watch,445550,2016.0
Indie,Manor of the Damned!,532670,2012.0
Simulation,Finders,352140,2013.0
Simulation,Sparkle 3 Genesis,361190,2015.0
Simulation,The Sims™ 3 Ambitions,47893,2010.0
Adventure,A Lenda do Herói - O Herói desta Canção,389170,2016.0
Casual,GUNS UP!,446150,2017.0
Simulation,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers Song Pack,590200,2017.0
Adventure,The Trail: Frontier Challenge,584370,2017.0
Casual,Akin Vol 2,654820,2017.0
Casual,Iron Sea Defenders,431750,2016.0
Strategy,HMM Booster Pack,587414,2017.0
Early Access,Stream Buddy,505550,2016.0
Action,Insanity's Blade,334190,2014.0
Action,Call of Duty®: Black Ops II - Octane Personalization Pack,274122,2014.0
Indie,Frayed Knights: The Skull of S'makh-Daon,314120,2014.0
Sports,NBA 2K16,370240,2015.0
Action,Holobunnies: Pause Cafe,497710,2017.0
Free to Play,Tanki X: Antaeus Marksman,639531,2017.0
Simulation,Fermi's Path,342650,2015.0
Sports,Pixel Puzzles Ultimate - Puzzle Pack: Fractal Rings,502840,2016.0
Casual,Custom Town,517700,2016.0
Massively Multiplayer,The Elder Scrolls Online - Crown Packs,539001,2016.0
Simulation,Relaxation balls,543360,2016.0
Free to Play,Deepworld,340810,2015.0
Action,Nakiti Generations,512120,2017.0
Indie,OlliOlli,274250,2014.0
Indie,Shadow Blade: Reload,272330,2015.0
Indie,Dogcoin,697260,2017.0
Adventure,Earthworm Jim 2,38490,1996.0
Indie,Ludoria,432420,2017.0
Indie,Replay - VHS is not dead,333490,2015.0
Action,Damage Inc. Pacific Squadron WWII,215390,2012.0
Action,BioShock Infinite - Season Pass,214933,2013.0
Indie,Disoriented,556240,2016.0
Simulation,theHunter™: Call of the Wild - Facing the Wild #1,619790,2017.0
Casual,Sacred Almanac Traces of Greed,544650,2016.0
Action,Borderlands 2: Psycho Dark Psyche Pack,224162,2013.0
Action,Beast Hands,467038,2016.0
Casual,Go To Bed: Survive The Night,413760,2015.0
Indie,Ace of Protectors,398150,2016.0
Indie,Marvin's Mittens Official Soundtrack,335520,2014.0
RPG,Hyperdimension Neptunia Re;Birth1 Deluxe Pack / DELUXEセット（ディジタル限定版）/ 數位附錄套組（數字限定版）,513730,2016.0
Indie,Energy Cycle Soundtrack,423240,2016.0
Indie,Shoot 1UP - Soundtrack,408150,2015.0
Action,Puppet Kings,756020,2017.0
Adventure,The Dream Machine: Chapter 3,94303,2012.0
Casual,Age of Barbarians: the Heavy Metal song,697350,2017.0
Strategy,Servo,305510,2015.0
Adventure,Divine Slice of Life,348540,2015.0
Strategy,Super Sanctum TD,235250,2013.0
Design &amp; Illustration,PD Particles 9,497310,2016.0
Free to Play,Romero's Aftermath,349700,2015.0
Action,Technosphere,746110,
Indie,Battle Chef Brigade,452570,2017.0
Adventure,QuestEvent,357910,2015.0
Indie,Chronology,269330,2014.0
Strategy,Fantasy Grounds - D&D Wizard Class Pack,360113,2015.0
RPG,Raywin,386110,2015.0
Action,Pivvot - Soundtrack (320kbps MP3),311440,2014.0
Simulation,Depopulation,718210,2017.0
Indie,The Incredible Adventures of Van Helsing II,272470,2014.0
Adventure,Evil Maze,484950,2016.0
Indie,Influent,274980,2014.0
Free to Play,Hide and Seek - Sun Hat,693615,2017.0
Indie,Star Story: The Horizon Escape - ArtBook PDF (Devs support pack),710790,2017.0
Casual,New Yankee in King Arthur's Court,462570,2016.0
Free to Play,Grimoire: Manastorm,335430,2017.0
Early Access,VS Round 1,725550,2017.0
Indie,CHKN,420930,2016.0
Casual,Bad School Boy,678540,2017.0
RPG,Sea Dogs: To Each His Own - The Final Lesson,452520,2016.0
Strategy,Nadia Was Here - Soundtrack,754700,2017.0
Indie,SoundTracks: The Train Set Game,760180,2017.0
Strategy,Centauri Sector,355810,2015.0
Casual,Donation Medium,751701,2017.0
Adventure,MicroSpy,669570,2017.0
Free to Play,Wanderland: Starter Pack,607840,2017.0
Simulation,The Multidimensional Underwear Drawer,502600,2016.0
Indie,Cards of Chaos,517110,2017.0
Casual,Sanctum: X-Mas Carnage (Free DLC),91616,2011.0
Simulation,Solaroids: Prologue,602080,2017.0
Simulation,Pool Nation FX - Unlock Cues,407820,2015.0
Strategy,Battlefield Alliance（战地联盟）,681350,2017.0
Racing,Nirvana Pilot Yume,716680,2017.0
Adventure,Shadow Puppeteer,316480,2014.0
Sports,MX vs. ATV Supercross Encore - 2015 KTM 250 SX MX,429711,2016.0
Action,Glitchrunners,446870,2016.0
Indie,LOOP: A Tranquil Puzzle Game,370150,2015.0
Action,Tachyon Project,385860,2015.0
Simulation,Pixel Puzzles Ultimate - Puzzle Pack: Reptile,535720,2016.0
Indie,Lion Quest,370130,2016.0
Action,C-Wars,250540,2015.0
RPG,Haunted Dream House,747130,2017.0
Casual,Extra Plinko Plays,582090,2017.0
Casual,Toki Tori,38700,2010.0
Action,Bit Blaster XL,433950,2016.0
Indie,Home Wars,645790,2017.0
Indie,Big Journey to Home Demo,390640,2015.0
RPG,Time Ramesside (A New Reckoning),290650,2015.0
Indie,Invisibox,620940,2017.0
Simulation,Episode 2 - Total War: Warhammer II,593930,2017.0
Adventure,Myths of the World: Stolen Spring Collector's Edition,638260,2017.0
Simulation,Rocksmith® 2014 – Band of Merrymakers - “Must Be Christmas”,390400,2015.0
RPG,Fantasy Grounds - Pathfinder RPG - Core Rules Pack (PFRPG),597310,2017.0
Casual,Bejeweled Twist,3560,2008.0
Adventure,Heroes of Issachar - Developer's Edition,509890,2016.0
Indie,Reflection of Mine - Soundtrack,594100,2017.0
Strategy,Katy and Bob Way Back Home,575890,2017.0
Casual,Rocksmith® 2014 – Lamb of God Song Pack,294971,2014.0
Adventure,Watch_Dogs® 2 - Home Town Pack,525036,2016.0
Indie,Squarelands,383560,2015.0
Indie,The Morgue Fissure Between Worlds,547150,2017.0
Adventure,This Is Not A Jumping Game,745890,2017.0
Indie,TowerClimb - Extended Original Soundtrack,428140,2016.0
Adventure,"Once Bitten, Twice Dead!",360590,2015.0
Indie,Koji (Character for Occult Raise),670591,2017.0
Design &amp; Illustration,RPG Maker VX Ace - Tragedy and Drama,721053,2017.0
Simulation,Pool Nation FX - Unlock Online,421770,2015.0
Free to Play,Mighty Party,575720,2017.0
Strategy,Crush Your Enemies - Plundered Loot DLC,501510,2016.0
Indie,Spellweaver - Vampire Overlord Deck,464330,2016.0
Action,Dead Rising 4 - X-Fists,593057,2017.0
Adventure,Casino Noir,586470,2017.0
Strategy,Desperados: Wanted Dead or Alive,260730,2001.0
Indie,Spartan,685050,2017.0
RPG,Winged Sakura: Endless Dream - Art Collection,721880,2017.0
Casual,Dark Strokes: The Legend of the Snow Kingdom Collector’s Edition,765690,2014.0
Simulation,Train Simulator: GEML Class 90 Loco Add-On,222597,2013.0
Action,Rocket Fist,413500,2016.0
Simulation,Waste Walkers Role Playing Game DLC,395690,2015.0
RPG,Space Hulk Ascension - Successor Chapter Pack,355900,2015.0
Simulation,Rocksmith® 2014 – Bachsmith,294990,2014.0
Free to Play,Pixel Puzzles Ultimate - Puzzle Pack: Korea,480593,2016.0
RPG,Sid Meier's Pirates!,3920,2005.0
Indie,Kim,433400,2016.0
Strategy,Expansion - Europa Universalis IV: Res Publica,279623,2014.0
Indie,Wildlife Park 3,287200,2014.0
Massively Multiplayer,EVE Online: 500 PLEX,629792,2017.0
Indie,Colorless Life,670430,2017.0
Indie,Paranormal Teens,549770,2016.0
Adventure,The Art and Design of The Eyes of Ara,695580,2017.0
Indie,Highschool Possession,408770,2015.0
Massively Multiplayer,The Promethium Effect - The Idle Clicker MMO,708510,2017.0
Massively Multiplayer,LoveBeat,354290,2016.0
Indie,Just Bones,470030,2016.0
Indie,UFO - Unfortunately Fortunate Organisms,586320,2017.0
Indie,Big Journey to Home,388440,2015.0
Casual,Ruzh Delta Z,370190,2015.0
Strategy,Fantasy Grounds - D&D Monster Pack - Celestials & Fiends,360421,2015.0
Massively Multiplayer,Dark and Light,529180,2017.0
Adventure,Ankh - Anniversary Edition,353980,2005.0
Early Access,Lazarus,510190,2017.0
Free to Play,Fishing Planet: Catfish Combat Pack,496435,2017.0
Adventure,Tangled Up!,502380,2016.0
Early Access,His Chuunibyou Cannot Be Cured!,694520,2017.0
Racing,Peak Angle: Drift Online - Japan Cars Pack,591880,2017.0
Strategy,Starship Corporation,292330,2016.0
Adventure,The Low Road,603700,2017.0
Simulation,Ship Simulator Extremes: Ferry Pack,48803,2011.0
Indie,Rescue the Great Demon 2 - Art Book,560630,2016.0
Action,Star Conflict: Fleet Strength - Blood Tormentor,397122,2015.0
Casual,SkiFy,656060,2017.0
Indie,Captain vs Sky Pirates - Moon Base,754670,2017.0
Casual,Super Dungeon Bros - Heavy Metal Soundtrack,439231,2016.0
Massively Multiplayer,FINAL FANTASY XIV Online Starter Edition,262341,2013.0
Action,eXceed 2nd - Vampire REX Original Soundtrack,334520,2014.0
Simulation,welcome to heaven,655160,2017.0
Casual,Auditorium,205870,2012.0
Strategy,Fantasy Grounds - Pathfinder RPG - Hell's Rebels  AP 4: A Song of Silver (PFRPG),754900,2017.0
RPG,Talisman - Character Pack #3 - Devil's Minion,258815,2014.0
Adventure,Getsuei Gakuen -kou-,411390,2015.0
Indie,Ultimate General: Civil War,502520,2017.0
Indie,BrainyJoy,732010,2017.0
Simulation,Rocksmith - Albert King with Stevie Ray Vaughan - Born Under a Bad Sign,206123,2012.0
Strategy,Adelantado Trilogy. Book one,423600,2015.0
Action,DW8XLCE - BGM PACK,316820,2014.0
Indie,Planet of Mubu,602170,2017.0
Simulation,Rocksmith® 2014 – Foo Fighters - “Monkey Wrench”,258403,2014.0
Indie,Silver Island,613610,2017.0
Strategy,Tenshu General,363180,2015.0
Adventure,Help,541920,2016.0
Adventure,Sixtieth Kilometer,448780,2016.0
Adventure,Christmas Stories: A Christmas Carol Collector's Edition,757030,2017.0
Indie,GOLDRUSHERS,710630,2017.0
Casual,Steam: Rails to Riches - Carcassonne Map,596820,2017.0
Casual,D4: In Game Document Full Unlock Key,380910,2015.0
Simulation,Euro Fishing: Manor Farm Lake,321470,2017.0
Indie,Gods Will Be Watching,274290,2014.0
RPG,Fantasy Grounds - Deadlands Reloaded: Marshall's Handbook and Extension,300440,2014.0
Casual,Rustbucket Rumble,351140,2015.0
Simulation,Football Manager Touch 2018 - Design a Son,711735,2017.0
Sports,HackyZack - Original Sountrack,615200,2017.0
Adventure,A Princess' Tale,461380,2016.0
Simulation,Aerofly FS 2 - USA Utah,611210,2017.0
Sports,ATV GP,385460,2015.0
Simulation,Cities In Motion: Design Dreams,206710,2012.0
Action,Cyber Utopia,654350,2017.0
Free to Play,Pinball Arcade: Season Six Pack,493300,2016.0
Strategy,Nobunaga's Ambition: Souzou - Scenario Nagashinonotatakai,297891,2014.0
Casual,Explodemon,281820,2011.0
Indie,Xotic DLC: Pipe Works Expansion Pack,92620,2012.0
Indie,Ninja Reflex: Steamworks Edition,13000,2008.0
Indie,Contagion OST,407920,2015.0
Action,Ghost 1.0 - Support Mission Mode Skin,614080,2017.0
Adventure,Deity Quest Demo,341210,2015.0
Action,Star Saviors,314450,2016.0
Indie,D4: Hand Cursor Set　Vol.2,384226,2015.0
Video Production,FaceRig Winter Holidays Avatars 2015,420821,2015.0
Action,Upside Down,586960,2017.0
Adventure,The First Time I Died,653770,2017.0
RPG,Forge of Gods: Promote pack,537324,2016.0
Simulation,Rocksmith® 2014 Edition – Remastered – The Monkees - “Valleri”,637710,2017.0
Strategy,Fantasy Grounds - The Sixth Gun Companion (Savage Worlds),690540,2017.0
Action,LEGO® Marvel Super Heroes 2 - Agents of Atlas,720700,2017.0
Adventure,Legends of Persia,301220,2014.0
Simulation,Pinball FX3 - Portal ® Pinball,657430,2017.0
Simulation,RymdResa Soundtrack,379730,2015.0
Casual,Wayward Manor,246720,2014.0
Indie,The Cerberus Project: Horde Arena FPS,662870,2017.0
Action,Ghoulboy - Dark Sword of Goblin,752500,2017.0
Free to Play,Just A Dream,712770,2017.0
RPG,Chronicles of a Dark Lord: Rhapsody Clash,418310,2015.0
Adventure,Lumino City - Soundtrack,351680,2015.0
Simulation,Trucks & Trailers,302060,2011.0
Indie,P-3 Biotic,311940,2016.0
Indie,The Fall Official Soundtrack,334180,2014.0
Action,Kyn,314560,2015.0
Indie,Starship Rubicon Demo,422170,2014.0
Adventure,Survivalizm - The Animal Simulator,597920,2017.0
Strategy,Deficis Demo,385820,2014.0
Action,Tyler,390460,2016.0
Indie,Talisman: Digital Edition,247000,2014.0
Action,GGXrd Extra Color Palettes - MILLIA RAGE,419943,2015.0
Simulation,Train Simulator: DB BR 440 ‘Coradia Continental’ Loco Add-On,376956,2016.0
Strategy,Fantasy Grounds - 5E: Heroes of High Fantasy: Greenskin Diplomacy,502630,2016.0
Indie,Rolling Gauntlet,434960,2016.0
Indie,Madballs Scorched Clan Skins,25761,2010.0
Indie,Robbery Bob: Man of Steal,372960,2015.0
Simulation,RADical ROACH Remastered,301750,2014.0
Casual,Extra Character (Male #2) + Item Pack for Arcane RE-Raise,611925,2017.0
Web Publishing,Clickteam Fusion 2.5 Free Edition,478960,2016.0
Action,DarkMaus Soundtrack,444820,2016.0
Casual,D4: Amanda's Costume Full Unlock Key,384222,2015.0
RPG,X-Blades - Digital Deluxe Content,604280,2017.0
Action,PixBit,466790,2016.0
Indie,Letter Quest: Grimm's Journey Remastered,373970,2015.0
Action,STANDBY – Wallpapers,578201,2017.0
RPG,BloodLust Shadowhunter,280600,2015.0
Early Access,Planet Nomads,504050,2017.0
Indie,DUNGEONS OF CHAOS,613390,2017.0
RPG,Gran Vitreous,346340,2015.0
Action,"Warhammer 40,000: Space Marine - Golden Relic Bolter",55343,2011.0
Strategy,Nethergate: Resurrection,218020,2008.0
RPG,a Family of Grave Diggers,383020,2016.0
Racing,Ride 2 Free Bikes Pack 4,571730,2017.0
Indie,BLACK DAY,696650,2017.0
Casual,Millennium 4 - Beyond Sunset,298840,2014.0
Action,Crazy Forest,491170,2016.0
Indie,Ragnarok - ARK Expansion Map,642250,2017.0
Adventure,Heroine Anthem Zero - Art Book,609200,2017.0
Strategy,Immortal Empire - Starter Pack 1,465830,2016.0
Adventure,Solmec: Hollow Planet,678880,2017.0
Simulation,Agricultural Simulator: Historical Farming,259890,2012.0
Early Access,Regions Of Ruin,680360,2018.0
Free to Play,World of Warships,552990,2017.0
Indie,Dinosaur Hunt - Guns Expansion Pack,434941,2016.0
Adventure,Rebels Character Pack,466549,2016.0
Adventure,TRISTOY,303260,2015.0
Casual,Achievement Hunter: Offensive,696550,2017.0
RPG,Bizarre Tale,759180,2017.0
Indie,Din's Curse: Demon War DLC,217300,2011.0
Adventure,The Witches' Tea Party,594950,2017.0
Simulation,Reigns: Her Majesty,717640,2017.0
RPG,SolForge,232450,2016.0
Strategy,Waste Walkers Prepper's Edition DLC,371350,2015.0
Indie,Nomad,378370,2015.0
RPG,1931: Scheherazade at the Library of Pergamum,334850,2015.0
Action,Even the Ocean,265470,2016.0
Action,Halloween Mysteries,547090,2016.0
Action,Last Stitch Goodnight,509620,2017.0
RPG,Asyula 方舟之链,689070,2017.0
Simulation,Strike Squadron: Caracará,507340,2016.0
Education,Clickteam Fusion 2.5 Free Edition,478960,2016.0
Strategy,CUIT - Official Soundtrack,617380,2017.0
Casual,Help Me Doctor,538560,2016.0
Strategy,Tank Battle: 1945,540250,2017.0
Indie,Speedball 2 HD,251690,2013.0
Casual,Ayo: A Rain Tale,667220,2017.0
Indie,"Invisible, Inc.",243970,2015.0
Action,Akaneiro: Demon Hunters,230310,2014.0
Adventure,Duel of Summoners: The Mabinogi Trading Card Game,688430,2017.0
Early Access,Zone of Lacryma,496540,2016.0
Simulation,In the name of sin,682510,2017.0
Sports,Pixel Puzzles Ultimate - Puzzle Pack: Savanna,509522,2016.0
Simulation,FourChords Guitar Karaoke - Britney Spears Song Pack,537151,2016.0
Casual,The Return Home,502910,2016.0
Indie,RHEM I SE: The Mysterious Land,656900,2017.0
Adventure,Vanilla Bagel: The Roguelike,491510,2016.0
Action,C9: Steam Beginners Package,284700,2014.0
Indie,Tempest: Pirate Action RPG,418180,2016.0
Utilities,Clickteam Fusion 2.5,248170,2013.0
Indie,Crest - an indirect god sim,341710,2015.0
RPG,Dungeons of Dredmor: Realm of the Diggle Gods,98820,2011.0
Design &amp; Illustration,Axis Game Factory's AGFPRO v3,253370,2013.0
RPG,//SNOWFLAKE TATTOO//,355430,2015.0
Indie,Nona,713370,2017.0
Strategy,12 Labours of Hercules V: Kids of Hellas (Platinum Edition),491330,2016.0
Indie,Robots.io,704070,2017.0
Massively Multiplayer,Guild Wars Nightfall,29580,2006.0
Strategy,Beyond the Invisible: Evening,650880,2017.0
Action,USFIV: Femme Fatale Horror Pack,344174,2015.0
RPG,Two Brothers,259760,2013.0
Adventure,Fort Defense - Atlantic Ocean,363350,2015.0
Casual,Jelly Killer,441670,2016.0
Indie,Lightwire,686000,2017.0
Adventure,Goliath,363520,2016.0
Indie,Empathy: Path of Whispers - Original soundtrack,634170,2017.0
Adventure,TumbleSeed - Original Soundtrack,630290,2017.0
Indie,Fantasy Grounds - B10: White Worm of Weston (5E),696670,2017.0
Casual,Hide and Seek - Witch Hat,693634,2017.0
RPG,On The Path - Soundtrack,564870,2017.0
Action,A dragon girl looks up at the endless sky,456760,2016.0
Early Access,GUNS UP!,446150,2017.0
RPG,Rhino's Rage,433210,2015.0
Casual,Columns™ III,34317,2010.0
Simulation,Assetto corsa - Japanese Pack,467980,2016.0
Early Access,Keyscaper,732980,2017.0
Indie,Milkmaid of the Milky Way - Soundtrack,579960,2017.0
Racing,MX vs. ATV Supercross Encore - 2015 KTM 450 SX-F MX,429901,2016.0
Casual,Schlag den Star - Das Spiel,603550,2017.0
Strategy,Oddworld: Stranger's Wrath HD,15750,2010.0
Adventure,End of Zoe,530611,2017.0
Indie,Defend The Highlands,374830,2015.0
Adventure,Binding of Isaac: Wrath of the Lamb,113204,2012.0
Indie,Blacksea Odyssey,369550,2016.0
Adventure,SVRVIVE: The Deus Helix - Christmas DLC,571750,2016.0
Strategy,"Duels 2013 ""Collective Might"" Foil Conversion",97389,2012.0
Indie,emoj.io - Beast Pack,538536,2016.0
Free to Play,HIS - [AVRO Spade] Julia Mackin Pack,369509,2015.0
Sports,Age of Gladiators,442500,2016.0
Strategy,Defend the Highlands: World Tour,527320,2017.0
Indie,Awesome Machine,626160,2017.0
Indie,Kinetic Void,227160,2014.0
Early Access,Animal Super Squad,703840,2017.0
Indie,Darkness Within 1: In Pursuit of Loath Nolder,298930,2009.0
Adventure,Below Kryll Demo,402050,2016.0
Action,Airport Fire Department - The Simulation,502410,2011.0
RPG,Soundtrack for Secrets of Grindea,403220,2015.0
Sports,The Fishing Club 3D,522230,2017.0
Indie,Rocket Blasters,755490,2017.0
Indie,Carried Away OST - Lounging Away by Juhani Junkala,729230,2017.0
RPG,Gods and Nemesis: of Ghosts from Dragons,509530,2017.0
Indie,Galaxy of Trian Board Game,525330,2016.0
Simulation,Rocksmith® 2014 – 38 Special - “Rockin’ into the Night”,390438,2016.0
Action,The Showdown Effect,204080,2013.0
Indie,Wondership Q,494980,2016.0
Adventure,Ariel,449700,2017.0
RPG,BioShock™,7670,2007.0
Casual,Rocksmith - Steppenwolf - Born to be Wild,222081,2013.0
Indie,Elements II: Hearts of Light,448640,2016.0
Indie,Retro Game Crunch Soundtrack,374260,2015.0
Indie,Arcadecraft,297330,2014.0
Simulation,Pixel Puzzles Ultimate - Puzzle Pack: Shipwrecks,591504,2017.0
Simulation,"Rocksmith - Fall Out Boy - Sugar, We're Goin Down",222083,2013.0
Early Access,Leadwerks Game Launcher,355500,2015.0
RPG,RymdResa Soundtrack,379730,2015.0
Indie,Monsters!,336160,2016.0
Casual,The New Queen,552570,2017.0
Casual,Dead Reckoning: Silvermoon Isle Collector's Edition,586690,2017.0
Adventure,Cattails Kickstarter-exclusive Color,661141,2017.0
Adventure,Onyx,370620,2017.0
RPG,Star Story: The Horizon Escape,610310,2017.0
Indie,Cubway,511160,2016.0
Strategy,Little Lords of Twilight,625010,2017.0
Free to Play,ArcheAge: Fresh Adventurer Pack,445320,2016.0
Simulation,Social Justice Warriors,348270,2014.0
Indie,Small Radios Big Televisions,390040,2016.0
RPG,SUNLESS SKIES,596970,2017.0
Indie,Final Days,459830,2016.0
Indie,Defy Gravity Extended,96100,2016.0
Action,Arena Wars 2,207730,2012.0
Indie,Fantasy Grounds - Dead in the Water (CoC),601730,2017.0
Adventure,Verde Station,324120,2014.0
Action,The Crew™ Season Pass,315396,2014.0
Indie,Data Hacker: Initiation,311860,2014.0
Action,Silver Grapple,595080,2017.0
Action,Goblins and Grottos - Original Music,512290,2016.0
Adventure,Luna Sky - Soundtrack,403890,2015.0
Action,Vaccine War,453350,2016.0
Adventure,"METAL GEAR ONLINE ""BASIC APPEAL PACK""",436040,2016.0
Action,Dropzone - Pilot Pack: Threshing Trio,639070,2017.0
Casual,Legendary Mahjong,701290,2017.0
Indie,West of Loathing,597220,2017.0
Strategy,Into the Stars,360510,2016.0
Massively Multiplayer,Romero's Aftermath,349700,2015.0
Action,Skullgirls: Robo-Fortune,245173,2015.0
Strategy,Dungeon Defenders: Quest for the Lost Eternia Shards Part 3,204383,2012.0
Racing,Duckie Dash,491110,2016.0
Adventure,Crowtel Renovations,573520,2017.0
Sports,Elysium: Blood Games,430080,2016.0
Strategy,Imperi,749710,2017.0
Action,Primal Carnage - Dinosaur Skin Pack 1 DLC,225780,2012.0
Adventure,Just Alone,388300,2015.0
Indie,The Extinction,413510,2015.0
Indie,"Run, my little pixel",703270,2017.0
Indie,God Simulator,509440,2016.0
Early Access,Blackwake,420290,2017.0
Action,Krinkle Krusher,435010,2016.0
Action,World War II GI,376750,1999.0
Adventure,Tom Clancy's Splinter Cell Blacklist - Homeland DLC,256270,2013.0
Strategy,Age of Fear: The Undead King,351480,2011.0
Sports,SNOW,244930,2013.0
Indie,Space Pilgrim Episode II: Epsilon Indi,431710,2016.0
Indie,Tenshu General,363180,2015.0
Indie,My Own Little Planet,603250,2017.0
RPG,Fantasy Grounds - Mini-Dungeon #017: Shadows of Madness (PFRPG),577620,2017.0
Adventure,Battle Knights,493000,2016.0
Adventure,The Saint: Abyss of Despair,560820,2013.0
